,ma_fast,ma_slow,atr,Portfolio,Symbol,Num.Txns,Num.Trades,Net.Trading.PL,Avg.Trade.PL,Med.Trade.PL,Largest.Winner,Largest.Loser,Gross.Profits,Gross.Losses,Std.Dev.Trade.PL,Percent.Positive,Percent.Negative,Profit.Factor,Avg.Win.Trade,Med.Win.Trade,Avg.Losing.Trade,Med.Losing.Trade,Avg.Daily.PL,Med.Daily.PL,Std.Dev.Daily.PL,Ann.Sharpe,Max.Drawdown,Profit.To.Max.Draw,Avg.WinLoss.Ratio,Med.WinLoss.Ratio,Max.Equity,Min.Equity,End.Equity
3460,100,140,4,portf.315,GBPUSD,37,18,65237.9980726835,2149.92245792686,1348.90496,15097.7618,-1722.082772828,46385.76682,-7687.1625773165,4156.23855479497,61.1111111111111,38.8888888888889,6.03418574193766,4216.88789272727,2862.14196,-1098.16608247379,-1211.23231187401,2149.92245792686,1348.90496,4156.23855479497,8.21150194353239,-11895.79378,5.48412315135843,3.83993638123306,2.36300000581368,66208.6056926835,-1036.280212035,65237.9980726835
3461,100,140,4,portf.315,NZDUSD,44,22,23134.7905831263,1051.5813901421,-1197.8240551418,25867.3635,-2462.07401313359,45939.68102,-22804.8904368737,6321.09197691504,22.7272727272727,77.2727272727273,2.01446620176343,9187.936204,8648.392,-1341.46414334551,-1288.113366804,1051.5813901421,-1197.8240551418,6321.09197691504,2.64089450223514,-21969.1475037401,1.053058184401,6.84918508599565,6.71399911131886,31556.7605962599,-9784.98910374011,23134.7905831263
3462,100,140,4,portf.315,USDCAD,45,22,23222.0550554971,967.064844340775,-1217.2483729863,14910.525,-2054.60251568999,41538.31152,-20262.884944503,5101.53871963184,27.2727272727273,72.7272727272727,2.04997026009708,6923.05192,5772.24725000001,-1266.43030903143,-1274.4874958475,967.064844340775,-1217.2483729863,5101.53871963184,3.00922512255329,-18735.2550727242,1.23948432862838,5.46658736025889,4.52907326969232,27819.5612337814,-3873.590665228,23222.0550554971
3463,100,140,4,portf.315,USDCHF,50,25,9299.25517898979,371.970207159594,-1111.03234892399,10116.8901,-2441.02984444803,28833.10619,-19533.8510110101,2744.83743070387,44,56,1.47605846761851,2621.19147181818,1527.41264000001,-1395.27507221501,-1317.98263993101,371.970207159594,-1111.03234892399,2744.83743070387,2.15125453827062,-23791.602455507,0.390862918812655,1.87861986787811,1.15890194128806,23906.9504824589,-1243.769148924,9299.25517898979
3464,100,140,4,portf.315,USDHKD,61,30,-10231.5563469656,-424.436571232185,-1272.60329160266,4428.73062000005,-2714.00398483834,17066.9285300004,-29800.025666966,1781.5450274135,36.6666666666667,63.3333333333333,0.572715229199266,1551.53895727277,863.010940000517,-1568.42240352452,-1383.52146979184,-424.436571232185,-1272.60329160266,1781.5450274135,-3.78195419432642,-20250.7443921276,-0.505243469022456,0.989235395889641,0.623778494836342,1226.39700000011,-19024.3473921275,-10231.5563469656
3465,100,140,4,portf.315,USDJPY,42,21,8742.99495771001,416.333093224287,-1204.9034172,15051.42,-2377.67104512001,29800.634,-21057.63904229,3978.46417366905,28.5714285714286,71.4285714285714,1.41519350484409,4966.77233333334,3179.15650000001,-1403.84260281933,-1362.12918400001,416.333093224287,-1204.9034172,3978.46417366905,1.66121464839818,-15339.00865291,0.569984355283048,3.53798376211021,2.33396107898089,24082.00361062,-3504.0511954,8742.99495771001
3466,20,150,4,portf.316,AUDUSD,56,28,23259.6759512359,830.702712544139,-1053.15652887425,20580.71178,-1307.7969333738,44753.87622,-21494.2002687641,4810.34609109323,21.4285714285714,78.5714285714286,2.08213730496582,7458.97937,6265.11836,-977.009103125641,-1068.6865027102,830.702712544139,-1053.15652887425,4810.34609109323,2.74138211579584,-11884.4630926119,1.95714991665845,7.63450345154132,5.8624473539355,33131.1231503317,-3541.41131646998,23259.6759512359
3467,20,150,4,portf.316,EURGBP,53,26,14126.0714400499,599.539296924998,-1030.64730890601,15593.2968,-1288.558088356,33362.03716,-17774.0154399501,3830.49163689116,34.6153846153846,65.3846153846154,1.87701182508333,3706.89301777778,1410.904,-1045.53031999706,-1146.035577852,599.539296924998,-1030.64730890601,3830.49163689116,2.48463962003809,-12406.9627969401,1.13855999016406,3.54546678071296,1.23111710252873,23111.0843103419,-1616.934642718,14126.0714400499
3468,20,150,4,portf.316,EURJPY,47,23,22321.7638468,907.983819426089,-1085.0841009,19349.224,-1329.721077,40702.668,-19819.0401532,5147.54626978721,17.3913043478261,82.6086956521739,2.05371540121877,10175.667,9718.149,-1043.10737648421,-1123.898496,907.983819426089,-1085.0841009,5147.54626978721,2.80012952358132,-11498.83618674,1.94121939684127,9.75514815578916,8.64682089582582,29724.56933394,-6288.20667219999,22321.7638468
3469,20,150,4,portf.316,EURUSD,57,28,48225.7260407081,1438.23897145386,-1359.44025990944,29984.60192,-2075.88736,70091.66931,-29820.9781092917,6892.86863535276,25,75,2.35041483391722,10013.0956157143,9532.07289,-1420.04657663294,-1412.897873517,1438.23897145386,-1359.44025990944,6892.86863535276,3.31231263410275,-25959.9526380613,1.85769699633434,7.05124450175165,6.74646983951688,65598.7018187695,-1173.23693341599,48225.7260407081
3470,20,150,4,portf.316,GBPJPY,44,22,36114.7794435201,1641.58088379637,-1201.0499116,33950.682,-2050.84,57888.06,-21773.28055648,8272.79279814904,31.8181818181818,68.1818181818182,2.65867423376271,8269.72285714286,731.016000000003,-1451.55203709867,-1475.4086776,1641.58088379637,-1201.0499116,8272.79279814904,3.14999895307028,-18741.52852604,1.92699220841786,5.69715907234867,0.495466789031717,54856.30796956,-4452.5224876,36114.7794435201
3471,20,150,4,portf.316,GBPUSD,41,20,77466.5932601199,1940.77656300599,-1358.575580142,22072.98995,-2085.4466120453,57992.37554,-19176.8442798801,6298.35221468994,40,60,3.02408335248591,7249.0469425,5286.902395,-1598.07035665667,-1655.45727495399,1940.77656300599,-1358.575580142,6298.35221468994,4.89157668008503,-20713.2469320453,3.73995412280207,4.53612502872886,3.19362056332558,78855.4346601199,-2717.151160284,77466.5932601199
3472,20,150,4,portf.316,NZDUSD,55,27,28866.3106748306,1085.56316758632,-1719.37498922801,17185.23648,-2694.52200288,66452.22508,-37142.0195551693,5820.69267725494,29.6296296296296,70.3703703703704,1.78913871339964,8306.528135,7264.57151,-1954.8431344826,-1971.43969380591,1085.56316758632,-1719.37498922801,5820.69267725494,2.96060658049321,-29862.5726662088,0.966638440615485,4.24920444432415,3.68490678808216,40257.1868630707,-440.877500000002,28866.3106748306
3473,20,150,4,portf.316,USDCAD,52,26,20838.3176852486,801.473757124947,-1078.93029,17043.65312,-2658.9070125849,45741.6799600001,-24903.3622747514,4833.34918026254,34.6153846153846,65.3846153846154,1.83676723871041,5082.40888444445,1791.93094999999,-1464.90366322067,-1590.04759016252,801.473757124947,-1078.93029,4833.34918026254,2.63233649953096,-12621.777236958,1.65098125993157,3.46944922867521,1.12696686632935,32587.703267884,-543.716800000009,20838.3176852486
3474,20,150,4,portf.316,USDCHF,62,31,-44407.5402526107,-1432.50129847131,-1679.51080695001,4221.00029999999,-2834.45223606546,5128.84982999996,-49536.3900826107,1327.88691037985,9.67741935483871,90.3225806451613,0.103537012314516,1709.61660999999,726.342039999977,-1769.15678866467,-1734.0494370454,-1432.50129847131,-1679.51080695001,1327.88691037985,-17.1251429270346,-45078.3161526107,-0.985119765837546,0.96634544826882,0.418870433842745,670.775899999993,-44407.5402526107,-44407.5402526107
3475,20,150,4,portf.316,USDHKD,55,27,-41149.299953191,-1606.32785011821,-1968.21535488779,1984.33196000014,-3548.39061175202,4023.62252000038,-47394.474473192,1324.52315271361,11.1111111111111,88.8888888888889,0.0848964476286425,1341.20750666679,1638.35719999992,-1974.76976971633,-2034.47354511095,-1606.32785011821,-1968.21535488779,1324.52315271361,-19.2519579899049,-56042.2145249783,-0.734255423380004,0.67917158102914,0.805297863880836,11524.2344717869,-44517.9800531914,-41149.299953191
3476,20,150,4,portf.316,USDJPY,65,32,72545.4495273001,2076.36292272813,-1259.6942277,34264.82,-2606.16516992002,102856.914,-36413.3004726999,9115.90048861069,28.125,71.875,2.8247072543483,11428.546,5829.8,-1583.18697707391,-1733.28725899999,2076.36292272813,-1259.6942277,9115.90048861069,3.61579633207981,-22876.47839446,3.17118082059643,7.21869631666789,3.36343555849101,79159.2365273001,-15667.30768616,72545.4495273001
3477,30,150,4,portf.317,AUDUSD,48,24,24107.8630728561,1004.49429470234,-1078.1239841354,17851.6956,-1332.906096609,44223.21389,-20115.3508171439,4699.79398997342,25,75,2.19848086627997,7370.53564833333,6138.719135,-1117.51948984133,-1109.2734562616,1004.49429470234,-1078.1239841354,4699.79398997342,3.39288330871793,-11174.7071987844,2.15735970920818,6.5954425988399,5.5339998449871,35282.5702716405,-4346.08063012799,24107.8630728561
3478,30,150,4,portf.317,EURGBP,46,23,6064.26551286666,263.663717950725,-1023.49992988,13728.1922,-1232.27641,25106.1435,-19041.8779871333,3768.5048515533,17.3913043478261,82.6086956521739,1.3184699280693,6276.535875,5491.9491,-1002.20410458596,-1032.20358761251,263.663717950725,-1023.49992988,3768.5048515533,1.11066110554815,-17729.694660459,0.34204004236978,6.26273215832916,5.32060648297388,14334.519672245,-3932.03472775503,6064.26551286666
3479,30,150,4,portf.317,EURJPY,43,21,-11204.39205593,-557.588193139524,-1010.814896,5319.50899999999,-1492.224,7425.569,-19134.92105593,1525.25160222422,14.2857142857143,85.7142857142857,0.388063738454713,2475.18966666667,2041.26,-1063.05116977389,-1026.823363605,-557.588193139524,-1010.814896,1525.25160222422,-5.80326429114414,-13711.52187944,-0.817151600999931,2.32838243072828,1.98793684712578,979.961823510017,-12731.56005593,-11204.39205593
3480,30,150,4,portf.317,EURUSD,45,22,32879.7897201669,1172.56326637122,-1294.1241951877,14915.252,-1564.48779251999,43551.93538,-17755.543519833,4363.17047834116,40.9090909090909,59.0909090909091,2.45286410586937,4839.10393111111,4162.14396,-1365.81103998716,-1387.94813296299,1172.56326637122,-1294.1241951877,4363.17047834116,4.26613282434105,-20036.9279211961,1.64095962462315,3.5430259307002,2.99877485415441,44894.432551363,-973.554684335992,32879.7897201669
3481,30,150,4,portf.317,GBPJPY,32,16,46728.95092204,2920.5594326275,-1298.57634214001,38814.105,-1691.84,62667.281,-15938.33007796,10707.2826893034,25,75,3.93185990586669,15666.82025,10456.488,-1328.19417316333,-1340.32642590999,2920.5594326275,-1298.57634214001,10707.2826893034,4.32999156114685,-11499.90925002,4.06341910236889,11.7955797176001,7.80144880968139,57224.30674068,-5917.12905606999,46728.95092204
3482,30,150,4,portf.317,GBPUSD,41,20,30277.3310030001,1250.54654965,-1389.671409004,17754.76008,-1764.24734707198,45415.06629,-20404.135297,5873.70742349786,25,75,2.22577755092015,9083.013258,5294.43887999999,-1360.27568646666,-1498.9070383826,1250.54654965,-1389.671409004,5873.70742349786,3.3797752609,-17615.6176114706,1.71877771593343,6.67733265276046,3.53219962574396,42188.9100044706,-2881.90526002801,30277.3310030001
3483,30,150,4,portf.317,NZDUSD,46,23,32300.8663059628,1404.3854915636,-1562.01193569001,23617.2182,-1996.51441027681,58709.14564,-26408.2793340372,6437.18620681306,30.4347826086957,69.5652173913043,2.22313407463585,8387.02080571429,5546.10774,-1650.51745837733,-1692.26350261291,1404.3854915636,-1562.01193569001,6437.18620681306,3.46330334668138,-20084.1676776358,1.60827507638918,5.08144931345338,3.27733106069867,39913.7140308604,-2075.831244759,32300.8663059628
3484,30,150,4,portf.317,USDCAD,36,18,23808.3908547975,1322.68838082208,-1284.41317486,15844.44867,-2098.87560246801,41150.73203,-17342.3411752025,5062.73688474607,33.3333333333333,66.6666666666667,2.3728475650589,6858.45533833333,5445.09618,-1445.19509793354,-1529.20555148202,1322.68838082208,-1284.41317486,5062.73688474607,4.14736684606367,-12493.1446045,1.90571642356734,4.7456951301178,3.56073529469137,36301.5354592975,-534.114499999996,23808.3908547975
3485,30,150,4,portf.317,USDCHF,54,27,-18994.3348091593,-703.493881820717,-1576.6445332736,13258.10636,-2256.502426178,17819.25554,-36813.5903491594,3068.71919352214,7.40740740740741,92.5925925925926,0.484040143082836,8909.62777000001,8909.62777000001,-1472.54361396638,-1598.6113510374,-703.493881820717,-1576.6445332736,3068.71919352214,-3.63917923298182,-46220.5480707314,-0.410950012537547,6.05050178853545,5.573354501842,27226.213261572,-18994.3348091593,-18994.3348091593
3486,30,150,4,portf.317,USDHKD,47,23,-26627.7434663806,-1225.11510636436,-1885.54015038796,2649.56900000011,-3071.87449999995,6157.45489000061,-34335.1023363809,1463.77537625183,17.3913043478261,82.6086956521739,0.179334106235538,1539.36372250015,1384.59629499997,-1807.11064928321,-1943.93466248317,-1225.11510636436,-1885.54015038796,1463.77537625183,-13.2862594280076,-32500.3552591135,-0.819306227703893,0.851837004618806,0.712264831592281,3991.66072273336,-28508.6945363801,-26627.7434663806
3487,30,150,4,portf.317,USDJPY,61,30,15105.32653407,406.881017802331,-1275.4592911,24740.503,-2149.73403957,44272.6,-32066.1694659301,5105.4828091363,30,70,1.38066381913933,4919.17777777778,1935.45000000001,-1526.96045075857,-1628.17954845002,406.881017802331,-1275.4592911,5105.4828091363,1.2651175528842,-15576.72746191,0.969736844340844,3.22154891132511,1.1887202500747,26052.26127964,-6668.32672036003,15105.32653407
3488,40,150,4,portf.318,AUDUSD,32,16,20155.6432927069,1259.72770579418,-1106.03463243421,15155.47176,-1198.863875027,33711.7625,-13556.1192072931,4805.9395080677,25,75,2.48682989464,8427.940625,7081.20729,-1129.67660060776,-1124.49116105249,1259.72770579418,-1106.03463243421,4805.9395080677,4.16100896433804,-13365.5062016595,1.50803441250914,7.46048968392001,6.29725473641979,29723.2661648205,0,20155.6432927069
3489,40,150,4,portf.318,EURGBP,42,21,-5071.55480331257,-241.50260968155,-1074.59308902001,8915.85396,-1241.02062641061,14087.58404,-19159.1388433126,2445.94204754163,14.2857142857143,85.7142857142857,0.735293175502887,4695.86134666667,4466.6005,-1064.39660240625,-1086.8358725645,-241.50260968155,-1074.59308902001,2445.94204754163,-1.56738589984015,-17945.1498586524,-0.282614235225641,4.41175905301732,4.10972862853764,3522.1446,-14423.0052586524,-5071.55480331257
3490,40,150,4,portf.318,EURJPY,52,26,-23347.68431113,-897.987858120383,-1060.48933936,541.624,-1223.115,617.224000000002,-23964.90831113,417.669659172419,7.69230769230769,92.3076923076923,0.0257553249103543,308.612000000001,308.612000000001,-998.537846297082,-1062.7719891,-897.987858120383,-1060.48933936,417.669659172419,-34.1301193529306,-23677.86862913,-0.986055150352773,0.309063898924252,0.290384017611668,330.184318,-23347.68431113,-23347.68431113
3491,40,150,4,portf.318,EURUSD,42,21,4022.85899006439,191.564713812589,-1132.82946868001,8714.2182,-1560.52812,22293.92487,-18271.0658799356,2789.83741999955,28.5714285714286,71.4285714285714,1.22017648102742,3715.654145,2482.398555,-1218.07105866237,-1255.01951804401,191.564713812589,-1132.82946868001,2789.83741999955,1.09002608343418,-19520.9105642726,0.20607947445992,3.05044120256855,1.97797605480184,23543.769554337,-2230.471515663,4022.85899006439
3492,40,150,4,portf.318,GBPJPY,32,16,20288.29695676,1268.0185597975,-1065.07649736,34380.252,-1470.1581648,35113.17,-14824.8730432399,8846.01853162121,18.75,81.25,2.3685309073194,11704.39,444.307999999996,-1140.37484948,-1117.0589318,1268.0185597975,-1065.07649736,8846.01853162121,2.27550626649454,-12846.57665856,1.57927652603399,10.2636339317174,0.397748039384143,32833.87334144,-9910.00665856001,20288.29695676
3493,40,150,4,portf.318,GBPUSD,41,20,2453.85517810622,-66.9858530946888,-1248.8226870672,14343.5963,-1625.9082534,20502.91716,-21842.6342218938,3655.21457666805,15,85,0.938665041574934,6834.30572,3645.33736,-1284.86083658199,-1309.98388648001,-66.9858530946888,-1248.8226870672,3655.21457666805,-0.290917928232175,-19309.9729833058,0.127077090176546,5.31910190225796,2.78273450354814,17655.009521412,-2251.89969858801,2453.85517810622
3494,40,150,4,portf.318,NZDUSD,42,21,20105.4392645623,957.401869741061,-1352.00096781752,21188.04608,-1669.269130368,42356.53159,-22251.0923254377,5759.75392000098,23.8095238095238,76.1904761904762,1.90357088858858,8471.306318,7583.91171999999,-1390.69327033986,-1408.6281946665,957.401869741061,-1352.00096781752,5759.75392000098,2.6387036188685,-15654.1655051906,1.28435075366335,6.09142684348346,5.38389885188653,33857.1762275744,-2398.454747235,20105.4392645623
3495,40,150,4,portf.318,USDCAD,36,18,42414.2455715121,2356.34697619512,-633.153911775006,18437.25954,-1653.26256011951,54242.72995,-11828.4843784879,5912.44558859784,38.8888888888889,61.1111111111111,4.58577178735168,7748.96142142857,6124.03424,-1075.31676168072,-1300.3064016954,2356.34697619512,-633.153911775006,5912.44558859784,6.32662881188879,-14777.437852715,2.87020294006647,7.2062128086955,4.70968552643837,57191.683424227,-967.466774735993,42414.2455715121
3496,40,150,4,portf.318,USDCHF,54,27,-16004.0903625962,-592.744087503565,-1309.03276032801,11434.92567,-1621.6406207712,15413.18677,-31417.2771325962,2620.68143133874,7.40740740740741,92.5925925925926,0.490595881525596,7706.593385,7706.593385,-1256.69108530385,-1309.90439611759,-592.744087503565,-1309.03276032801,2620.68143133874,-3.59048626334691,-35046.474863598,-0.456653356004695,6.13244851906995,5.88332507917487,19042.3845010018,-16004.0903625962,-16004.0903625962
3497,40,150,4,portf.318,USDHKD,36,18,3907.12103263068,217.062279590566,-1316.58978172305,15171.2055600003,-1836.81537856496,21222.8005400008,-17315.6795073706,3944.09433697011,27.7777777777778,72.2222222222222,1.22564064153342,4244.56010800015,1506.09024000011,-1331.97534672081,-1451.237871438,217.062279590566,-1316.58978172305,3944.09433697011,0.873649707756105,-27968.6276130076,0.139696558826274,3.18666566798689,1.03779695227204,31875.7486456382,-982.109274361865,3907.12103263068
3498,40,150,4,portf.318,USDJPY,45,22,41465.0163240201,1814.51478745546,-1306.99553547499,24017.292,-1749.08609479,60346.815,-20427.4896759799,6976.06203656204,31.8181818181818,68.1818181818182,2.95419632843873,8620.97357142858,3560.40000000001,-1361.83264506533,-1363.27885969999,1814.51478745546,-1306.99553547499,6976.06203656204,4.12905291211167,-11990.25,3.45822783711933,6.33042070379728,2.61164469372284,51348.18972181,-679.650516000002,41465.0163240201
3499,50,150,4,portf.319,AUDUSD,35,17,18850.8630326114,1080.9336783889,-1106.83237535921,13166.19372,-1290.618620928,32196.36368,-13820.4911473886,4361.70168442103,23.5294117647059,76.4705882352941,2.32961067277869,8049.09092,7817.63335,-1063.11470364528,-1131.6305973393,1080.9336783889,-1106.83237535921,4361.70168442103,3.93408156314698,-13672.192554515,1.37877395724552,7.57123468653075,6.90829089314204,27846.518596686,0,18850.8630326114
3500,50,150,4,portf.319,EURGBP,39,19,28530.7205296936,1496.99588366808,-1034.3336448,19617.1092,-1328.6919338565,41712.95364,-13270.0318503064,5397.03948705822,31.5789473684211,68.4210526315789,3.14339514106267,6952.15893999999,5226.39473999999,-1020.7716807928,-1105.97417542079,1496.99588366808,-1034.3336448,5397.03948705822,4.40316825330324,-17404.7398695877,1.63925004013113,6.81068947230245,4.72560287224744,31653.3931496936,-2703.17468880002,28530.7205296936
3501,50,150,4,portf.319,EURJPY,39,19,7766.50713687,383.141428256316,-1102.23695316,7395.19,-1302.01012163001,22744.02,-15464.33286313,3071.76287094044,21.0526315789474,78.9473684210526,1.47074045814328,5686.005,7019.692,-1030.95552420867,-1118.90498434,383.141428256316,-1102.23695316,3071.76287094044,1.98002966776265,-15531.21863663,0.50005780734764,5.5152767180373,6.27371590818378,14938.2357735,-2774.27822649999,7766.50713687
3502,50,150,4,portf.319,EURUSD,37,18,52959.7191991512,2606.73675106396,-1047.48806914,30824.89904,-1818.48971248601,60869.78565,-13948.5241308488,7704.20775376833,44.4444444444444,55.5555555555556,4.36388718110895,7608.72320625,4066.645035,-1394.85241308488,-1333.4831604012,2606.73675106396,-1047.48806914,7704.20775376833,5.37117694419987,-14665.2396280544,3.61124131226877,5.45485897638619,3.0496410871634,60244.3946872057,-2492.72333827999,52959.7191991512
3503,50,150,4,portf.319,GBPJPY,28,14,25293.58490079,1806.68463577071,-1293.33247602,42326.434,-1824.65273250001,42326.434,-17032.84909921,11669.9831462564,7.14285714285714,92.8571428571429,2.48498849214622,42326.434,42326.434,-1310.2191614777,-1327.5519114,1806.68463577071,-1293.33247602,11669.9831462564,2.4576067594257,-15002.67625976,1.68593819281644,32.3048503979008,31.883072621517,40296.26116055,-10213.39883945,25293.58490079
3504,50,150,4,portf.319,GBPUSD,38,19,8488.43467690319,446.759719837012,-1370.051011593,15617.0784,-1961.395256016,27424.27425,-18935.8395730968,4101.63557556907,31.5789473684211,68.4210526315789,1.44827347866652,4570.712375,2499.53988000001,-1456.60304408437,-1463.1341437698,446.759719837012,-1370.051011593,4101.63557556907,1.72908844685788,-18219.3407506808,0.465902405200145,3.13792587044412,1.70834635405328,24402.353266416,-2161.01037358401,8488.43467690319
3505,50,150,4,portf.319,NZDUSD,36,18,34027.9261716899,1890.44034287166,-1623.791666328,28613.40169,-2187.84282312421,56162.00508,-22134.07890831,7857.52515702018,27.7777777777778,72.2222222222222,2.53735451620327,11232.401016,7253.2064,-1702.62145448539,-1662.16770466291,1890.44034287166,-1623.791666328,7857.52515702018,3.81924454508947,-19924.9882252502,1.7078015699185,6.5971217421285,4.36370312072148,46744.5703403798,0,34027.9261716899
3506,50,150,4,portf.319,USDCAD,31,15,56285.5128489151,3705.33839792767,611.751969999994,21352.0956,-1723.66192397281,64737.95891,-9157.88294108489,6746.73445099162,60,40,7.0690965724804,7193.10654555555,5846.94129999999,-1526.31382351415,-1612.85131326105,3705.33839792767,611.751969999994,6746.73445099162,8.71835463108902,-16998.8478,3.31113693769969,4.71273104832027,3.62522028653588,66775.8561989151,-1345.79385844199,56285.5128489151
3507,50,150,4,portf.319,USDCHF,50,25,-17431.77225299,-697.270890119604,-1603.1041103484,11430.2166,-2437.89821085001,17646.50783,-35078.2800829901,2877.11748305163,16,84,0.503060805383016,4411.62695750001,2723.41139,-1670.3942896662,-1700.84255913001,-697.270890119604,-1603.1041103484,2877.11748305163,-3.84719508167823,-42359.1965388931,-0.41152273124408,2.64106922826083,1.60121310193052,24927.424285903,-17431.77225299,-17431.77225299
3508,50,150,4,portf.319,USDHKD,35,17,-2878.34622522478,-326.719674424946,-1675.43139361979,14075.9582299998,-2533.28132375979,18238.5692799999,-23792.803745224,3932.93063530976,23.5294117647059,76.4705882352941,0.766558219674342,4559.64231999999,1506.14590000005,-1830.21567270954,-1764.99023101922,-326.719674424946,-1675.43139361979,3932.93063530976,-1.31874027861005,-38499.6410094163,-0.0747629367380541,2.49131421394161,0.853345176381116,32242.6100541917,-6257.03095522465,-2878.34622522478
3509,50,150,4,portf.319,USDJPY,45,22,48187.7667472901,2105.8133976041,-1622.14304474998,31101.668,-2454.08865064999,74672.612,-28344.7172527099,9179.41037684059,22.7272727272727,77.2727272727273,2.63444547124071,14934.5224,11222.768,-1667.33630898293,-1656.50690759999,2105.8133976041,-1622.14304474998,9179.41037684059,3.64171008518699,-15895.75,3.03148745716875,8.95711460221843,6.77495997662934,61516.3784673801,-8425.76142841996,48187.7667472901
3510,60,150,4,portf.320,AUDUSD,38,19,5100.07099192656,268.424789048767,-1078.75988742241,8042.8588,-1358.51383,19836.9229,-14736.8519080734,2834.19679680841,26.3157894736842,73.6842105263158,1.34607601567419,3967.38458,2262.41592,-1052.6322791481,-1112.4060279301,268.424789048767,-1078.75988742241,2834.19679680841,1.50346349628456,-16180.2198487038,0.315204060242427,3.76901284388772,2.03380408159939,21280.2908406304,0,5100.07099192656
3511,60,150,4,portf.320,EURGBP,31,15,396.741776292765,95.8083810861861,-1051.436775792,6777.73199999999,-1198.95609699841,14294.92275,-12857.7970337072,2541.4827779422,20,80,1.11177075765975,4764.97425,4883.49975,-1071.48308614227,-1082.19630111219,95.8083810861861,-1051.436775792,2541.4827779422,0.598434469994707,-13014.9722383446,0.0304834900165125,4.44708303063902,4.51258218585773,7152.2966277874,-8676.26305221261,396.741776292765
3512,60,150,4,portf.320,EURJPY,40,20,-2838.99900164004,-141.949950082001,-1105.525042115,7414.218,-1161.57344436,14369.633,-17208.63200164,2293.25740640124,20,80,0.835024713099248,3592.40825,3292.9075,-1075.5395001025,-1118.98944474,-141.949950082001,-1105.525042115,2293.25740640124,-0.982613461934147,-16160.70795444,-0.175672935223116,3.34009885239699,2.94275117203193,13321.7089528,-2838.99900164004,-2838.99900164004
3513,60,150,4,portf.320,EURUSD,38,19,31738.2347972195,1670.43341037997,-1196.29054141221,29559.41912,-1816.60322241539,47486.28602,-15748.0512227805,7112.74711493115,36.8421052631579,63.1578947368421,3.01537538507039,6783.75514571429,3892.81122,-1312.33760189838,-1274.24081403875,1670.43341037997,-1196.29054141221,7112.74711493115,3.72813877463576,-13542.2834856224,2.34363981753265,5.16921494583496,3.05500434228095,45280.5182828419,-2339.68268568003,31738.2347972195
3514,60,150,4,portf.320,GBPJPY,28,14,44244.30217928,3160.30729852,-1018.02983895,38320.872,-1657.95454496001,55079.546,-10835.24382072,10471.908379902,42.8571428571429,57.1428571428571,5.08336931880319,9179.92433333333,3611.06,-1354.40547759,-1414.57670796,3160.30729852,-1018.02983895,10471.908379902,4.79075267377649,-12730.289458,3.47551423125542,6.77782575840426,2.55274951134152,56974.59163728,-621.149999999998,44244.30217928
3515,60,150,4,portf.320,GBPUSD,34,17,16170.98495685,951.23440922647,13.2831999999922,11385.21702,-1622.05408890341,25824.61638,-9653.63142314999,3261.28718409667,52.9411764705882,47.0588235294118,2.67511936679818,2869.40182,1584.7204,-1206.70392789375,-1229.3036059973,951.23440922647,13.2831999999922,3261.28718409667,4.63018963361446,-11230.61755,1.43990166924079,2.37788388159838,1.28912043556105,25883.3984757534,-1043.25821085999,16170.98495685
3516,60,150,4,portf.320,NZDUSD,36,18,17067.3129938968,948.184055216488,-1243.97931918235,21897.7305,-1840.2871496496,34129.30208,-17061.9890861032,5661.16946514865,33.3333333333333,66.6666666666667,2.00031203324341,5688.21701333333,2640.64814,-1421.83242384193,-1357.78856164639,948.184055216488,-1243.97931918235,5661.16946514865,2.65880668932107,-15835.9018972619,1.0777607176796,4.00062406648682,1.94481542604695,28677.6965452264,-2089.96065477361,17067.3129938968
3517,60,150,4,portf.320,USDCAD,30,15,40331.197103723,2688.74647358153,-994.525645188992,15137.95332,-1886.0585752644,52045.68657,-11714.489466277,5649.14599298458,46.6666666666667,53.3333333333333,4.44284718679599,7435.09808142857,6541.66912,-1464.31118328463,-1409.75479906801,2688.74647358153,-994.525645188992,5649.14599298458,7.55557160296394,-19047.5940739236,2.11739062409656,5.07753964205256,4.64028859793541,59378.7911776466,-1449.39464518899,40331.197103723
3518,60,150,4,portf.320,USDCHF,46,23,-7909.30244404396,-343.882714958432,-1326.21301833301,10942.79725,-2030.06330568481,17487.60322,-25396.9056640439,2775.67466100755,21.7391304347826,78.2608695652174,0.688572200540098,3497.520644,1473.76188,-1410.939203558,-1377.0478814664,-343.882714958432,-1326.21301833301,2775.67466100755,-1.96671783635506,-35162.4089022572,-0.224936308147427,2.47885992194435,1.07023285089449,27253.1064582132,-7909.30244404396,-7909.30244404396
3519,60,150,4,portf.320,USDHKD,31,15,-5691.28841469402,-549.548660979599,-1324.73278680424,6032.86320000007,-3008.49423145092,9168.0309800003,-17411.2608946943,2178.46966866762,26.6666666666667,73.3333333333333,0.526557555793909,2292.00774500007,1403.38704999996,-1582.84189951766,-1381.40607454227,-549.548660979599,-1324.73278680424,2178.46966866762,-4.00456093888099,-30089.5905963439,-0.189144760759409,1.44803327843325,1.01591203040349,21820.55453165,-8269.03606469382,-5691.28841469402
